customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,service_adoption_score,tenure_bins,gender_Female,gender_Male,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2848-YXSMW,0,1,1,1.6125732136881425,1,0,-1.509056568457203,-0.40581819597631646,0,1,2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0486-HECZI,0,1,0,0.9199258719908678,1,1,1.0620917261792426,1.3037853971695628,1,5,2,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
4549-ZDQYY,0,0,0,0.797693988161937,1,0,-0.2276374765601766,0.3349364963828916,0,4,2,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
5712-AHQNN,0,0,0,0.4309983366751445,1,1,0.8925654649944222,0.737299974305225,0,4,3,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
4846-WHAFZ,1,1,0,0.18653456901728277,1,1,0.3889727479453962,0.25816978020034115,1,2,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
5256-SKJGO,0,1,1,1.2866215234776603,0,1,-0.33899296184824507,0.5030291335412348,0,4,2,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
3071-VBYPO,0,1,1,-1.1987601143772668,1,0,0.8327326669291911,-0.8977428427782921,0,4,1,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
9560-BBZXK,0,0,0,0.1457906077409725,0,0,-1.1218054032016815,-0.5103797576732386,0,1,3,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
5299-RULOA,0,1,1,-0.9135523854430948,1,1,1.178433277972747,-0.5377334151635726,1,5,1,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
8402-OOOHJ,0,0,0,0.3495104141225239,1,0,-1.4675060142452372,-0.6387654726681937,0,1,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
9445-ZUEQE,0,1,1,-0.22090504374582004,1,1,0.6781646052606785,-0.05816203303465121,0,4,3,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
1091-SOZGA,0,1,1,0.9606698332671781,1,1,1.1634750784564392,1.4259944798279909,0,5,2,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
2928-HLDBA,0,0,0,-1.076528230548336,1,0,-1.4658439920767583,-0.957744414047412,0,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0404-SWRVG,0,0,0,-1.1987601143772668,1,1,0.3191678168692938,-0.9061254152350073,1,2,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
6497-TILVL,0,1,1,-1.0357842692720256,1,0,-0.46863069098957844,-0.8527416643264522,0,2,1,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7219-TLZHO,0,1,1,-1.1580161531009565,1,0,-1.4608579255713225,-0.9798038152492943,0,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
4622-YNKIJ,0,0,0,0.02355872391204165,1,1,0.802816267896576,0.3283186760223269,0,4,3,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False
4412-YLTKF,1,0,0,-0.22090504374582004,1,1,0.44049543516823375,-0.06522104141925354,1,3,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
6734-PSBAW,0,1,0,1.6125732136881425,1,1,-1.3711087284734764,-0.2469905073227638,0,2,2,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
3930-ZGWVE,0,0,0,-1.2802480369298874,1,0,-1.4974224132778524,-0.998774900282913,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
2639-UGMAZ,1,0,0,1.5718292524118322,0,1,-0.2774981416145356,0.750976803050392,0,4,2,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
2876-GZYZC,0,0,0,-0.791320501614164,1,1,0.703094937787858,-0.4711140235338881,0,3,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
6207-WIOLX,0,1,1,-0.3023929662984406,0,1,-0.20603118836995443,-0.3444930606350836,1,5,3,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
8587-XYZSF,0,0,0,1.4088534073065913,1,0,-0.47361675749501453,0.4311154856230985,0,2,2,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False
3091-FYHKI,0,0,0,-1.2802480369298874,0,1,-0.9755474523755615,-0.9917158918983107,1,1,1,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
2372-HWUHI,0,0,0,-1.2395040756535771,1,0,-0.6797075063863649,-0.9714212427925789,1,1,1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
7799-LGRDP,0,0,0,0.4309983366751445,1,1,-1.2996417752288951,-0.48302610018290454,0,2,3,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
7850-VWJUU,0,0,0,-0.38388088885106114,1,1,0.3391120828910372,-0.22272516600069325,0,2,3,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3774-VBNXY,0,1,1,1.2866215234776603,1,0,-1.4824642137615447,-0.443760366043554,0,1,2,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
6217-KDYWC,0,0,1,1.0014137945434884,1,1,-1.5024084797832884,-0.4909674846155822,0,1,2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0390-DCFDQ,1,1,0,-1.2802480369298874,1,1,0.18786806555948168,-0.976274311056993,1,1,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3146-MSEGF,1,1,1,1.6125732136881425,1,1,0.7728998688639604,1.827475581702249,0,8,2,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
4080-OGPJL,0,0,0,-0.9950403079957154,1,0,0.21113637591818266,-0.7587686152064335,1,5,1,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False
1095-WGNGG,0,1,0,1.1643896396487294,1,1,1.205025632668405,1.6271762187891574,0,5,2,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
2636-SJDOU,0,0,0,1.2866215234776603,1,1,0.6482482062280629,1.3262859863954828,0,4,2,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1131-QQZEB,1,1,0,1.5718292524118322,1,0,-1.3578125511256471,-0.2324313025295215,0,2,2,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
5716-EZXZN,0,1,1,1.3273654847539706,1,1,1.1385447459292597,1.8235048894859103,0,6,2,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
6837-BJYDQ,0,0,0,-1.1987601143772668,1,0,-1.5024084797832884,-0.9802450032733319,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
2135-RXIHG,0,0,0,-1.2802480369298874,1,1,-0.6364949300059205,-0.9873040116579342,1,1,1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
6440-DKQGE,0,0,1,-0.09867315991688919,1,0,-0.009912572489475751,-0.15610577437100867,0,4,3,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
3466-BYAVD,0,1,1,-0.7098325790615434,1,1,0.15628964435838757,-0.5346450989953092,0,5,3,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True
3780-YVMFA,0,1,1,-0.9950403079957154,1,1,0.12471122315729345,-0.7583274271823959,0,4,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
3874-EQOEP,0,0,0,-1.0357842692720256,1,0,1.0039209502824906,-0.7181793169949701,1,4,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
1679-JRFBR,0,1,1,1.5310852911355222,1,1,1.4410327805923713,2.4914635578789066,0,7,2,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
9073-ZZIAY,0,1,1,1.2051336009250397,1,0,0.7080810042932936,1.293638072616697,0,7,2,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
3077-RSNTJ,0,1,1,-1.076528230548336,1,0,-1.499084435446331,-0.9573032260233743,0,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
6551-GNYDG,0,1,1,-0.7505765403378537,1,1,0.5352306987715161,-0.4989088690482598,0,2,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
9167-APMXZ,0,0,0,-0.42462485012737144,1,1,0.6432621397226272,-0.20375408096707448,0,3,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False
2749-CTKAJ,0,1,1,-0.42462485012737144,1,0,-1.4841262359300234,-0.8222996906678546,0,1,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
6371-NZYEG,0,1,1,-0.6690886177852331,1,0,-0.018222683331868918,-0.5553809361250786,0,4,3,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
7554-NEWDD,0,0,0,-0.9135523854430948,1,0,-1.2996417752288951,-0.8964192787061791,0,2,1,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
8992-VONJD,0,0,1,-0.791320501614164,1,1,-0.2924563411308434,-0.6700898223748666,0,3,3,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0867-MKZVY,0,1,0,-0.506112772679992,1,0,0.5850913638258751,-0.30478613847169544,1,3,3,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
